ID,SKU,Type,Product Title,Description,Main Category,Sub-Category,Sub-Category,  Price  ,Unit,Images,Visibility in Catalog
C70,C576,simple,Lemon Pepper  6 x 28 oz,Lemon Pepper  6 x 28 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$288.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C576.jpg,visible
C77,C5757,simple,Don Bruno Arrabbiata Sauce 6 x 25 oz,Don Bruno Arrabbiata Sauce 6 x 25 oz,Pantry,Roland,Pantry>Roland,$80.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5757.jpg,visible
C77,C5752,simple,Roland Truffle Sea Salt 6 x 8.8 oz,Roland Truffle Sea Salt 6 x 8.8 oz,Pantry,Roland,Pantry>Roland,$245.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5752.jpg,visible
C77,C5750,simple,Roland Wasabi Sesame Seeds 12 x 3.52 oz,Roland Wasabi Sesame Seeds 12 x 3.52 oz,Pantry,Roland,Pantry>Roland,$115.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5750.jpg,visible
C70,C575,simple,Cracked Black Pepper 6 x 16 oz,Cracked Black Pepper 6 x 16 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$390.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C575.jpg,visible
C75,C570,simple,Magic Chipotle Chili Seasoning 4 x 20 oz,Magic Chipotle Chili Seasoning 4 x 20 oz,Pantry,Cajun Spices & Others ,Pantry>Cajun Spices & Others ,$99.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C570.jpg,visible
C75,C567,simple,Meat Magic 4 x 24 oz,Meat Magic 4 x 24 oz,Pantry,Cajun Spices & Others ,Pantry>Cajun Spices & Others ,$99.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C567.jpg,visible
C90,C5664,simple,Calrose Rice 50 lb,Calrose Rice 50 lb,Pantry,Miscellaneous,Pantry>Miscellaneous,$130.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5664.jpg,visible
C70,C5662,simple,American Spice Table Grind Black Pepper 6 x 14 oz,American Spice Table Grind Black Pepper 6 x 14 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$180.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5662.jpg,visible
C70,C5661,simple,American Spice Ground Cumin 6 x 12 oz,American Spice Ground Cumin 6 x 12 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$65.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5661.jpg,visible
C75,C566,simple,Blackened Steak Magic 4 x 20 oz,Blackened Steak Magic 4 x 20 oz,Pantry,Cajun Spices & Others ,Pantry>Cajun Spices & Others ,$99.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C566.jpg,visible
C70,C5659,simple,Mc Cormick Grill Mate Vegetable Seasoning 6 x 20 oz,Mc Cormick Grill Mate Vegetable Seasoning 6 x 20 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$210.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5659.jpg,visible
C23,C5649,simple,Global Chef Teriyaki Sauce 4 x 1 Gal,Global Chef Teriyaki Sauce 4 x 1 Gal,Pantry,Global,Pantry>Global,$115.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5649.jpg,visible
C90,C5647,simple,Rykoff Sexton White Calrose Sushi Rice 15 lb,Rykoff Sexton White Calrose Sushi Rice 15 lb,Pantry,Miscellaneous,Pantry>Miscellaneous,$155.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5647.jpg,visible
C68,C5644,simple,Sushi Sesame Soy Salad Dressing 6 x 10 oz,Sushi Sesame Soy Salad Dressing 6 x 10 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$45.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5644.jpg,visible
C68,C5643,simple,Sushi White Miso Soup 6 x 12 oz,Sushi White Miso Soup 6 x 12 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$160.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5643.jpg,visible
C68,C5642,simple,Sushi Clear Soup 6 x 12 oz,Sushi Clear Soup 6 x 12 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$160.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5642.jpg,visible
C68,C5641,simple,Sushi Red Miso Soup 6 x 12 oz,Sushi Red Miso Soup 6 x 12 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$160.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5641.jpg,visible
C68,C5640,simple,Sushi Chef Premium Sushi Rice 6 x 20 oz,Sushi Chef Premium Sushi Rice 6 x 20 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$44.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5640.jpg,visible
C75,C564,simple,Salmon Magic 4 x 24 oz,Salmon Magic 4 x 24 oz,Pantry,Cajun Spices & Others ,Pantry>Cajun Spices & Others ,$99.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C564.jpg,visible
C68,C5635,simple,Sushi Japanese Sesame Oil 12 x 5 oz,Sushi Japanese Sesame Oil 12 x 5 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$92.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5635.jpg,visible
C68,C5634,simple,Sushi Teriyaki Sauce 6 x 10 oz,Sushi Teriyaki Sauce 6 x 10 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$47.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5634.jpg,visible
C68,C5633,simple,Sushi Dark Soy Sauce 6 x 10 oz,Sushi Dark Soy Sauce 6 x 10 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$42.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5633.jpg,visible
C68,C5632,simple,Sushi Chef Furikake Seasoning 4 x 13 oz,Sushi Chef Furikake Seasoning 4 x 13 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$195.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5632.jpg,visible
C68,C5631,simple,Sushi Chef Natural Pickled Ginger 6 x 32 oz,Sushi Chef Natural Pickled Ginger 6 x 32 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$210.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5631.webp,visible
C68,C5629,simple, Red Sodium Soy Sauce 6 x 10 oz, Red Sodium Soy Sauce 6 x 10 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$46.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5629.jpg,visible
C68,C5625,simple,Sushi Rice Vinegar 6 x 10 oz,Sushi Rice Vinegar 6 x 10 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$37.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5625.jpg,visible
C68,C5623,simple,Pickled Ginger 6 x 32 oz,Pickled Ginger 6 x 32 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$210.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5623.jpg,visible
C94,C5615,simple,Mec3 Pistachio Pure Sicilian Paste  2 x 2.5 kg,Mec3 Pistachio Pure Sicilian Paste  2 x 2.5 kg,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,"$1,840.00",Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5615.jpg,visible
C68,C5611,simple,Wasabi Powder 4 x 1 lb,Wasabi Powder 4 x 1 lb,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$260.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5611.jpg,visible
C68,C5610,simple,Sushi Rice 20 lb.,Sushi Rice 20 lb.,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$110.00,Bag,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5610.webp,visible
C70,C561,simple,Yellow Curry Paste 24 x 6.8 oz,Yellow Curry Paste 24 x 6.8 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$129.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C561.jpg,visible
C68,C5609,simple,Sushi Tuxedo Sesame Seed 4 x 1.25 (20 oz),Sushi Tuxedo Sesame Seed 4 x 1.25 (20 oz),Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$87.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5609.jpg,visible
C68,C5606,simple,Sushi Vinegar 6 x 1 ltr,Sushi Vinegar 6 x 1 ltr,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$96.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5606.jpg,visible
C68,C5602,simple,Sushi Bamboo Paddle\Mat. 6 CT,Sushi Bamboo Paddle\Mat. 6 CT,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$9.17,Pkg,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5602.jpg,visible
C68,C5600,simple,Sushi Vinegar 6 x 10 oz,Sushi Vinegar 6 x 10 oz,Pantry,Baycliff Products Sushi Company,Pantry>Baycliff Products Sushi Company,$42.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5600.jpg,visible
C94,C5599,simple,"La Rose Noir Green Tea Round 2.16 "" Tart 100 ct","La Rose Noir Green Tea Round 2.16 "" Tart 100 ct",Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$220.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5599.jpg,visible
C94,C5595,simple,"La Rose Noir Green Tea Round 3.15"" Tart 45 ct","La Rose Noir Green Tea Round 3.15"" Tart 45 ct",Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$165.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5595.jpg,visible
C94,C5592,simple,"Moda Chocolate Round 3.2"" Tart 72 ct","Moda Chocolate Round 3.2"" Tart 72 ct",Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$285.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5592.jpg,visible
C94,C5591,simple,Edible Silver Lustre Spray 100 ml,Edible Silver Lustre Spray 100 ml,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$70.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5591.jpg,visible
C94,C5590,simple,Van Leer Dark Gourmet Chunks (600ct) 30 lb,Van Leer Dark Gourmet Chunks (600ct) 30 lb,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$375.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5590.jpg,visible
C70,C559,simple,Thai Green Curry Base 24 x 6.8 oz,Thai Green Curry Base 24 x 6.8 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$140.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C559.jpg,visible
C94,C5587,simple,Chef Rubber Carnival Green Cocoa Butter 200 gr,Chef Rubber Carnival Green Cocoa Butter 200 gr,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$75.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5587.jpg,visible
C94,C5584,simple,"Dobla Square Diablo 1.3"" ?? 1.3""  6  x 465 ct","Dobla Square Diablo 1.3"" ?? 1.3""  6  x 465 ct",Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,"$2,775.00",Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5584.jpg,visible
C94,C5583,simple,Chefmaster Edible Gold Spray 1.5 oz,Chefmaster Edible Gold Spray 1.5 oz,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$33.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5583.jpg,visible
C94,C5582,simple,Chefmaster Edible Silver Spray 1.5 oz,Chefmaster Edible Silver Spray 1.5 oz,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$33.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5582.jpg,visible
C75,C558,simple,Shrimp Magic 4 x 24 oz,Shrimp Magic 4 x 24 oz,Pantry,Cajun Spices & Others ,Pantry>Cajun Spices & Others ,$99.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C558.jpg,visible
C70,C5577,simple,Global American Spice Cracked Black Pepper 6 x 14 oz,Global American Spice Cracked Black Pepper 6 x 14 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$189.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5577.jpg,visible
C70,C5576,simple,Global American Spice Ground Ginger 6 x 14 oz,Global American Spice Ground Ginger 6 x 14 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$107.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5576.jpg,visible
C70,C5575,simple,Global American Spice Curry Powder 6 x 14 oz,Global American Spice Curry Powder 6 x 14 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$92.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5575.jpg,visible
C70,C5574,simple,Global American Spice Hot Curry Powder 6  x 14 oz,Global American Spice Hot Curry Powder 6  x 14 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$96.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5574.jpg,visible
C70,C5573,simple,Global American Spice Coriander Seed 6 x 8.5 oz,Global American Spice Coriander Seed 6 x 8.5 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$55.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5573.jpg,visible
C70,C5572,simple,Global American Spice Ground Coriander 6 x 12 oz,Global American Spice Ground Coriander 6 x 12 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$81.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5572.jpg,visible
C70,C557,simple,Thai Red Curry Paste 3 x 35 oz,Thai Red Curry Paste 3 x 35 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$149.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C557.jpg,visible
C94,C5568,simple,Snowflakes Transfer Sheet 30 ct,Snowflakes Transfer Sheet 30 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$250.00,Pkg,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5568.jpg,visible
C94,C5567,simple,Christmas Tree Transfer Sheet 30ct,Christmas Tree Transfer Sheet 30ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$250.00,Pkg,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5567.jpg,visible
C94,C5566,simple,Candy Canes Transfer Sheets 30 ct,Candy Canes Transfer Sheets 30 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$310.00,Pkg,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5566.jpg,visible
C94,C5565,simple,Birch Trees Transfer Sheets 30ct,Birch Trees Transfer Sheets 30ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$250.00,Pkg,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5565.jpg,visible
C94,C5564,simple,Whispy Joy Transfer Sheets 10ct,Whispy Joy Transfer Sheets 10ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$125.00,Pkg,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5564.jpg,visible
C94,C5563,simple,"La Rose Noire Sweet Square Tart  2.8""  45 ct","La Rose Noire Sweet Square Tart  2.8""  45 ct",Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$199.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5563.jpg,visible
C94,C5561,simple,Mec3 Coffee Extra Paste  2 x 2.5 kg,Mec3 Coffee Extra Paste  2 x 2.5 kg,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$310.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5561.jpg,visible
C94,C5560,simple,Mavalerio Crispies Brn/Lt Brn/Wht  8 lb,Mavalerio Crispies Brn/Lt Brn/Wht  8 lb,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$140.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5560.jpg,visible
C94,C5559,simple,Bon Patissier Wafer Cigarette Choc/Hzl Cookies 245 ct,Bon Patissier Wafer Cigarette Choc/Hzl Cookies 245 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$260.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5559.jpg,visible
C94,C5558,simple,Petal Dust Buttercup Yellow 4 gr,Petal Dust Buttercup Yellow 4 gr,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$18.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5558.jpg,visible
C94,C5557,simple,Sparkle Dust Gold 2 gr (Dazzling Gold),Sparkle Dust Gold 2 gr (Dazzling Gold),Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$23.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5557.jpg,visible
C94,C5556,simple,Petal Dust Turquoise Blue 4 gr,Petal Dust Turquoise Blue 4 gr,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$18.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5556.jpg,visible
C94,C5555,simple,Pearl Dust Super Pearl 2 gr,Pearl Dust Super Pearl 2 gr,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$22.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5555.jpg,visible
C94,C5554,simple,Petal Dust Magenta 4 gr,Petal Dust Magenta 4 gr,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$18.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5554.jpg,visible
C94,C5553,simple,Silver Heart Chocolate 122 ct,Silver Heart Chocolate 122 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$155.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5553.jpg,visible
C94,C5552,simple,Gold Heart Chocolate 122 ct,Gold Heart Chocolate 122 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$155.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5552.jpg,visible
C94,C5551,simple,Tropical Flower Dark Chocolate 196 ct,Tropical Flower Dark Chocolate 196 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$180.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5551.jpg,visible
C94,C5550,simple,Butterfly Wing Assort. Dark Chocolate 288 ct,Butterfly Wing Assort. Dark Chocolate 288 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$180.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5550.jpg,visible
C94,C5549,simple,Ladybug Dark Chocolate 196 ct,Ladybug Dark Chocolate 196 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$150.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5549.jpg,visible
C94,C5548,simple,Mini You & Me Dark Chocolate 216 ct,Mini You & Me Dark Chocolate 216 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$150.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5548.jpg,visible
C70,C5546,simple,American Spice Crushed Red Pepper 4 x 3.5 lbs,American Spice Crushed Red Pepper 4 x 3.5 lbs,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$205.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5546.jpg,visible
C77,C5542,simple,Roland Chipotle Peppers in Adobo Sauce 24 x 7.05 oz,Roland Chipotle Peppers in Adobo Sauce 24 x 7.05 oz,Pantry,Roland,Pantry>Roland,$145.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5542.jpg,visible
C63,C5541,simple,"""Castella""Ground Black Pepper 12 x 1 lb","""Castella""Ground Black Pepper 12 x 1 lb",Pantry,Castella ,Pantry>Castella ,$396.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5541.jpg,visible
C75,C553,simple,Vegetable Magic 4 x 24 oz,Vegetable Magic 4 x 24 oz,Pantry,Cajun Spices & Others ,Pantry>Cajun Spices & Others ,$99.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C553.jpg,visible
C63,C5522,simple,"""Castella"" Red Cayenne Pepper 16 oz","""Castella"" Red Cayenne Pepper 16 oz",Pantry,Castella ,Pantry>Castella ,$17.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5522.jpg,visible
C63,C5520,simple,"""Castella"" Grd. Black Pepper Fine 16oz","""Castella"" Grd. Black Pepper Fine 16oz",Pantry,Castella ,Pantry>Castella ,$32.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5520.jpg,visible
C63,C5512,simple,"""Castella"" Grd. Ginger 16 oz","""Castella"" Grd. Ginger 16 oz",Pantry,Castella ,Pantry>Castella ,$23.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5512.png,visible
C63,C5510,simple,"""Castella"" Curry Powder 12 x 16 oz","""Castella"" Curry Powder 12 x 16 oz",Pantry,Castella ,Pantry>Castella ,$22.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5510.jpg,visible
C75,C551,simple,Poultry Magic 4 x 24 oz,Poultry Magic 4 x 24 oz,Pantry,Cajun Spices & Others ,Pantry>Cajun Spices & Others ,$99.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C551.jpg,visible
C63,C5505,simple,"""Castella""Grd. Cinnamon 16oz","""Castella""Grd. Cinnamon 16oz",Pantry,Castella ,Pantry>Castella ,$22.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5505.jpg,visible
C94,C5499,simple,Scroll Heart Dark Chocolate 192 ct,Scroll Heart Dark Chocolate 192 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$142.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5499.jpg,visible
C94,C5498,simple,Deep Red Flower Assort. Dark Chocolate 196 ct,Deep Red Flower Assort. Dark Chocolate 196 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$160.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5498.jpg,visible
C94,C5497,simple,Scribble Heart Natural Dark Chocolate 192 ct,Scribble Heart Natural Dark Chocolate 192 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$133.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5497.jpg,visible
C94,C5496,simple,Scribble Heart Dark Chocolate w/gold 192 ct,Scribble Heart Dark Chocolate w/gold 192 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$149.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5496.jpg,visible
C94,C5495,simple,Lollipop Duo Dark Chocolate 196 ct,Lollipop Duo Dark Chocolate 196 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$165.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5495.jpg,visible
C94,C5494,simple,Rose Duo Dark Chocolate 196 ct,Rose Duo Dark Chocolate 196 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$165.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5494.jpg,visible
C94,C5493,simple,Sunflower Disc White Chocolate 120 ct,Sunflower Disc White Chocolate 120 ct,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$175.00,Box,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5493.jpg,visible
C94,C5492,simple,Cuisine Tech Egg White Powder 6 x 1 lb,Cuisine Tech Egg White Powder 6 x 1 lb,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$169.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5492.jpg,visible
C94,C5490,simple,Edible Pearl Lustre Spray 100 ml,Edible Pearl Lustre Spray 100 ml,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$70.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5490.jpg,visible
C75,C549,simple,Seafood Magic 4 x 24 oz,Seafood Magic 4 x 24 oz,Pantry,Cajun Spices & Others ,Pantry>Cajun Spices & Others ,$110.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C549.jpg,visible
C94,C5486,simple,"Moda Round Chocolate1.9"" Tart 144 ct","Moda Round Chocolate1.9"" Tart 144 ct",Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$312.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5486.jpg,visible
C94,C5483,simple,Chefmaster Lemon Yellow Liqua-Gel Color 12 x 10.5 oz,Chefmaster Lemon Yellow Liqua-Gel Color 12 x 10.5 oz,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$35.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5483.jpg,visible
C94,C5482,simple,Chefmaster Bright Red Liqua-Gel Color 12 x 10.5 oz,Chefmaster Bright Red Liqua-Gel Color 12 x 10.5 oz,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$50.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5482.jpg,visible
